Gene,Essential CEG,Essential OEG
ENSMUSG00000063133,Non-essential,Non-essential
ENSMUSG00000015854,Essential,Non-essential
ENSMUSG00000032191,Non-essential,Non-essential
ENSMUSG00000036968,Non-essential,NA
ENSMUSG00000030406,Non-essential,Non-essential
ENSMUSG00000013707,Non-essential,Non-essential
ENSMUSG00000061119,Non-essential,Non-essential
ENSMUSG00000018507,Non-essential,Non-essential
ENSMUSG00000029309,Non-essential,Non-essential
ENSMUSG00000030495,Non-essential,NA
ENSMUSG00000029005,Non-essential,Non-essential
ENSMUSG00000063011,Non-essential,Non-essential
ENSMUSG00000038188,Non-essential,Non-essential
ENSMUSG00000006179,Non-essential,Non-essential
ENSMUSG00000045364,Non-essential,Non-essential
ENSMUSG00000017165,Non-essential,Non-essential
ENSMUSG00000023945,Non-essential,Essential
ENSMUSG00000026471,Non-essential,Non-essential
ENSMUSG00000001946,NA,Non-essential
ENSMUSG00000041372,Non-essential,Non-essential
ENSMUSG00000044279,Essential,NA
ENSMUSG00000026542,Non-essential,Non-essential
ENSMUSG00000039728,Non-essential,Essential
ENSMUSG00000054196,Non-essential,Non-essential
ENSMUSG00000042262,Non-essential,Non-essential
ENSMUSG00000050395,Non-essential,Non-essential
ENSMUSG00000001750,NA,NA
ENSMUSG00000026387,Non-essential,Non-essential
ENSMUSG00000017309,Non-essential,Non-essential
ENSMUSG00000000682,Non-essential,Non-essential
ENSMUSG00000034117,Non-essential,Non-essential
ENSMUSG00000053977,Non-essential,Non-essential
ENSMUSG00000026656,Non-essential,NA
ENSMUSG00000065987,Non-essential,Non-essential
ENSMUSG00000022146,Non-essential,Non-essential
ENSMUSG00000039358,NA,NA
ENSMUSG00000030792,Essential,Non-essential
ENSMUSG00000072845,Non-essential,Non-essential
ENSMUSG00000032978,Non-essential,Non-essential
ENSMUSG00000028435,Non-essential,Non-essential
ENSMUSG00000058952,Non-essential,Non-essential
ENSMUSG00000037994,Non-essential,Non-essential
ENSMUSG00000054675,Essential,Non-essential
ENSMUSG00000046959,Non-essential,Non-essential
ENSMUSG00000015314,Non-essential,Non-essential
ENSMUSG00000037780,Non-essential,Non-essential
ENSMUSG00000033508,Non-essential,Non-essential
ENSMUSG00000027447,Non-essential,Essential
ENSMUSG00000023982,Non-essential,Non-essential
ENSMUSG00000027073,Non-essential,Non-essential
ENSMUSG00000050824,Non-essential,Non-essential
ENSMUSG00000035413,Non-essential,Essential
ENSMUSG00000022661,Non-essential,Non-essential
ENSMUSG00000047798,Essential,Non-essential
ENSMUSG00000026874,Non-essential,Non-essential
ENSMUSG00000105504,Non-essential,Non-essential
ENSMUSG00000030500,Non-essential,Essential
ENSMUSG00000027120,Non-essential,NA
ENSMUSG00000021441,Non-essential,Non-essential
ENSMUSG00000075572,Non-essential,Non-essential
ENSMUSG00000069706,Non-essential,Non-essential
ENSMUSG00000029286,Non-essential,Non-essential
ENSMUSG00000031444,Non-essential,Essential
ENSMUSG00000025582,Non-essential,Non-essential
ENSMUSG00000024011,NA,Non-essential
ENSMUSG00000037346,Non-essential,Non-essential
ENSMUSG00000020884,Non-essential,Non-essential
ENSMUSG00000004630,Essential,Non-essential
ENSMUSG00000044017,Non-essential,NA
ENSMUSG00000039958,Non-essential,Non-essential
ENSMUSG00000019489,Non-essential,Non-essential
ENSMUSG00000025333,Non-essential,Non-essential
ENSMUSG00000078763,Non-essential,Non-essential
ENSMUSG00000025588,Non-essential,Non-essential
ENSMUSG00000024680,Non-essential,Non-essential
ENSMUSG00000019867,Non-essential,Non-essential
ENSMUSG00000056888,Non-essential,Non-essential
ENSMUSG00000031903,Non-essential,Non-essential
ENSMUSG00000045731,Non-essential,Non-essential
ENSMUSG00000030156,Non-essential,Non-essential
ENSMUSG00000028655,NA,NA
ENSMUSG00000024737,Non-essential,Non-essential
ENSMUSG00000026700,Non-essential,Non-essential
ENSMUSG00000000617,Non-essential,Non-essential
ENSMUSG00000038071,Non-essential,Non-essential
ENSMUSG00000066684,Non-essential,Non-essential
ENSMUSG00000011118,Non-essential,Non-essential
ENSMUSG00000089727,Non-essential,Non-essential
ENSMUSG00000030701,Non-essential,Non-essential
ENSMUSG00000061259,Non-essential,Non-essential
ENSMUSG00000030798,Non-essential,Non-essential
ENSMUSG00000028001,Non-essential,NA
ENSMUSG00000026980,Non-essential,Non-essential
ENSMUSG00000049103,Non-essential,Non-essential
ENSMUSG00000045573,Non-essential,Non-essential
ENSMUSG00000031304,NA,Non-essential
ENSMUSG00000035183,Non-essential,Non-essential
ENSMUSG00000069707,Non-essential,Non-essential
ENSMUSG00000031289,Non-essential,Non-essential
ENSMUSG00000020805,Non-essential,Non-essential
ENSMUSG00000031491,Non-essential,Non-essential
ENSMUSG00000055546,Non-essential,Non-essential
ENSMUSG00000032080,Non-essential,Non-essential
ENSMUSG00000033557,Non-essential,NA
ENSMUSG00000036437,Non-essential,Non-essential
ENSMUSG00000035914,Non-essential,Non-essential
ENSMUSG00000060332,Non-essential,Non-essential
ENSMUSG00000035200,Non-essential,Non-essential
ENSMUSG00000104445,Non-essential,Non-essential
ENSMUSG00000024510,Non-essential,Non-essential
ENSMUSG00000033825,Non-essential,Non-essential
ENSMUSG00000073412,Non-essential,Non-essential
ENSMUSG00000025945,Non-essential,Non-essential
ENSMUSG00000059908,Non-essential,Non-essential
ENSMUSG00000047878,Non-essential,Non-essential
ENSMUSG00000031766,Non-essential,Non-essential
ENSMUSG00000046408,NA,Essential
ENSMUSG00000054072,Non-essential,Non-essential
ENSMUSG00000000632,Non-essential,Non-essential
ENSMUSG00000100254,Non-essential,Non-essential
ENSMUSG00000041046,Non-essential,Non-essential
ENSMUSG00000054764,Non-essential,Non-essential
ENSMUSG00000072647,Non-essential,NA
ENSMUSG00000040828,Non-essential,NA
ENSMUSG00000037053,Non-essential,Non-essential
ENSMUSG00000036853,Non-essential,NA
ENSMUSG00000005864,Non-essential,Essential
ENSMUSG00000026829,Non-essential,NA
ENSMUSG00000051596,Non-essential,Non-essential
ENSMUSG00000066072,Non-essential,Non-essential
ENSMUSG00000046082,Non-essential,Non-essential
ENSMUSG00000036564,Non-essential,Non-essential
ENSMUSG00000021804,Non-essential,Non-essential
ENSMUSG00000051314,Non-essential,Non-essential
ENSMUSG00000000753,Non-essential,Non-essential
ENSMUSG00000045091,Non-essential,Non-essential
ENSMUSG00000044453,NA,Non-essential
ENSMUSG00000057135,Essential,Non-essential
ENSMUSG00000032854,Non-essential,NA
ENSMUSG00000024910,NA,Non-essential
ENSMUSG00000044988,Non-essential,Non-essential
ENSMUSG00000047880,Non-essential,Non-essential
ENSMUSG00000040026,Non-essential,NA
ENSMUSG00000032679,Non-essential,Non-essential
ENSMUSG00000030382,Non-essential,Non-essential
ENSMUSG00000074695,Non-essential,Non-essential
ENSMUSG00000074916,Non-essential,NA
ENSMUSG00000036960,Non-essential,Non-essential
ENSMUSG00000030162,Non-essential,Non-essential
ENSMUSG00000027832,Non-essential,NA
ENSMUSG00000061923,Non-essential,NA
ENSMUSG00000052270,Non-essential,Non-essential
ENSMUSG00000028965,Non-essential,NA
ENSMUSG00000030474,Non-essential,Non-essential
ENSMUSG00000023829,Non-essential,Non-essential
ENSMUSG00000005547,Non-essential,Non-essential
ENSMUSG00000032053,Non-essential,Non-essential
ENSMUSG00000042357,Non-essential,NA
ENSMUSG00000035431,Non-essential,Non-essential
ENSMUSG00000041567,Non-essential,Non-essential
ENSMUSG00000052819,Non-essential,NA
ENSMUSG00000022149,Non-essential,Non-essential
ENSMUSG00000036480,Non-essential,Non-essential
ENSMUSG00000014503,Non-essential,Non-essential
ENSMUSG00000029188,Non-essential,Essential
ENSMUSG00000039851,Non-essential,Non-essential
ENSMUSG00000101252,Non-essential,Non-essential
ENSMUSG00000089669,Non-essential,Non-essential
ENSMUSG00000074006,Non-essential,Non-essential
ENSMUSG00000008438,NA,Non-essential
ENSMUSG00000074743,Non-essential,Essential
ENSMUSG00000042106,Non-essential,NA
ENSMUSG00000042367,Non-essential,Essential
ENSMUSG00000045114,Non-essential,Non-essential
ENSMUSG00000037578,Non-essential,Non-essential
ENSMUSG00000024334,Non-essential,NA
ENSMUSG00000030981,Non-essential,Non-essential
ENSMUSG00000020334,Non-essential,Non-essential
ENSMUSG00000050623,Non-essential,NA
ENSMUSG00000020722,Non-essential,Non-essential
ENSMUSG00000023926,Non-essential,Non-essential
ENSMUSG00000055541,Non-essential,Non-essential
ENSMUSG00000086564,Non-essential,Non-essential
ENSMUSG00000017767,Non-essential,Non-essential
ENSMUSG00000033446,Non-essential,Non-essential
ENSMUSG00000011171,Non-essential,Non-essential
ENSMUSG00000000706,Non-essential,Non-essential
ENSMUSG00000023247,Non-essential,Non-essential
ENSMUSG00000031933,Non-essential,NA
ENSMUSG00000028713,Non-essential,Non-essential
ENSMUSG00000097993,Non-essential,Non-essential
ENSMUSG00000048027,Non-essential,NA
ENSMUSG00000032121,Non-essential,Non-essential
ENSMUSG00000031298,Non-essential,Non-essential
ENSMUSG00000054672,NA,Non-essential
ENSMUSG00000072620,Non-essential,Non-essential
ENSMUSG00000022681,NA,NA
ENSMUSG00000030579,Non-essential,Non-essential
ENSMUSG00000020279,Non-essential,Non-essential
ENSMUSG00000027505,Non-essential,Non-essential
ENSMUSG00000028581,Non-essential,Non-essential
ENSMUSG00000061100,Non-essential,Non-essential
ENSMUSG00000052821,Non-essential,Non-essential
ENSMUSG00000026835,Non-essential,Non-essential
ENSMUSG00000029373,Non-essential,Non-essential
ENSMUSG00000051497,Non-essential,Non-essential
ENSMUSG00000022596,Non-essential,Non-essential
ENSMUSG00000091685,Non-essential,Non-essential
ENSMUSG00000009646,NA,Non-essential
ENSMUSG00000026228,Non-essential,Essential
ENSMUSG00000073414,Non-essential,Non-essential
ENSMUSG00000029417,Non-essential,Non-essential
ENSMUSG00000049436,Non-essential,Non-essential
ENSMUSG00000031803,Non-essential,Non-essential
ENSMUSG00000029205,Non-essential,Non-essential
ENSMUSG00000050232,Non-essential,Non-essential
ENSMUSG00000022871,Non-essential,NA
ENSMUSG00000046321,Non-essential,Non-essential
ENSMUSG00000038496,Non-essential,NA
ENSMUSG00000000983,Non-essential,Non-essential
ENSMUSG00000026247,Non-essential,Essential
ENSMUSG00000019326,Non-essential,Non-essential
ENSMUSG00000024650,Non-essential,Non-essential
ENSMUSG00000051212,Essential,Non-essential
ENSMUSG00000022219,Non-essential,Non-essential
ENSMUSG00000036858,Non-essential,Non-essential
ENSMUSG00000041481,Non-essential,Non-essential
ENSMUSG00000076439,Non-essential,Non-essential
ENSMUSG00000032125,Non-essential,NA
ENSMUSG00000031445,Non-essential,Non-essential
ENSMUSG00000031645,Non-essential,Non-essential
ENSMUSG00000030428,Non-essential,Essential
ENSMUSG00000027857,Non-essential,NA
ENSMUSG00000048440,Non-essential,Non-essential
ENSMUSG00000028459,Non-essential,Non-essential
ENSMUSG00000030142,Non-essential,Non-essential
ENSMUSG00000031390,Non-essential,NA
ENSMUSG00000022039,Non-essential,Non-essential
ENSMUSG00000049699,Non-essential,Non-essential
ENSMUSG00000037625,Non-essential,NA
ENSMUSG00000030911,Non-essential,NA
ENSMUSG00000026180,Essential,Non-essential
ENSMUSG00000031430,Non-essential,Non-essential
ENSMUSG00000048982,Non-essential,Non-essential
ENSMUSG00000104876,Non-essential,Non-essential
ENSMUSG00000023224,Non-essential,Non-essential
ENSMUSG00000043366,Non-essential,Non-essential
ENSMUSG00000045826,Non-essential,Non-essential
ENSMUSG00000041468,Non-essential,Non-essential
ENSMUSG00000034139,Non-essential,NA
ENSMUSG00000021565,Non-essential,Non-essential
ENSMUSG00000038527,Non-essential,Non-essential
ENSMUSG00000070464,Non-essential,Non-essential
ENSMUSG00000025905,Non-essential,Non-essential
ENSMUSG00000021211,Non-essential,Non-essential
ENSMUSG00000053044,Non-essential,Non-essential
ENSMUSG00000008153,Non-essential,Non-essential
ENSMUSG00000070427,Non-essential,Non-essential
ENSMUSG00000036381,Non-essential,Non-essential
ENSMUSG00000067578,Non-essential,Non-essential
ENSMUSG00000024907,Non-essential,Non-essential
ENSMUSG00000049929,Non-essential,NA
ENSMUSG00000030008,Non-essential,Non-essential
ENSMUSG00000045871,Non-essential,Non-essential
ENSMUSG00000020712,Non-essential,Non-essential
ENSMUSG00000041583,Non-essential,Non-essential
ENSMUSG00000032114,Non-essential,NA
ENSMUSG00000042333,Non-essential,Non-essential
ENSMUSG00000064109,Non-essential,Non-essential
ENSMUSG00000049608,Non-essential,Non-essential
ENSMUSG00000066720,Essential,Non-essential
ENSMUSG00000051998,Non-essential,Non-essential
ENSMUSG00000003379,Non-essential,Non-essential
ENSMUSG00000036362,Non-essential,Non-essential
ENSMUSG00000028264,Non-essential,NA
ENSMUSG00000029102,Non-essential,Non-essential
ENSMUSG00000056973,Non-essential,Non-essential
ENSMUSG00000028782,Non-essential,Non-essential
ENSMUSG00000090035,Non-essential,Non-essential
ENSMUSG00000020872,Essential,Non-essential
ENSMUSG00000025739,Non-essential,NA
ENSMUSG00000075602,Non-essential,NA
ENSMUSG00000056035,Non-essential,Non-essential
ENSMUSG00000068227,Essential,NA
ENSMUSG00000009246,Non-essential,Non-essential
ENSMUSG00000031449,Non-essential,Non-essential
ENSMUSG00000029510,Non-essential,NA
ENSMUSG00000016524,Non-essential,Non-essential
ENSMUSG00000021904,Essential,Non-essential
ENSMUSG00000046008,Non-essential,Non-essential
ENSMUSG00000047443,Non-essential,Non-essential
ENSMUSG00000001095,Non-essential,Non-essential
ENSMUSG00000023041,Non-essential,NA
ENSMUSG00000089773,Non-essential,Non-essential
ENSMUSG00000029727,Non-essential,Non-essential
ENSMUSG00000028108,Essential,NA
ENSMUSG00000070304,Non-essential,Non-essential
ENSMUSG00000022875,Non-essential,Non-essential
ENSMUSG00000032226,Non-essential,Non-essential
ENSMUSG00000040899,Non-essential,Non-essential
ENSMUSG00000029882,Non-essential,Non-essential
ENSMUSG00000044701,Non-essential,Non-essential
ENSMUSG00000033470,Non-essential,Non-essential
ENSMUSG00000024292,Non-essential,Non-essential
ENSMUSG00000039329,Non-essential,Essential
ENSMUSG00000041052,Non-essential,Non-essential
ENSMUSG00000021675,Non-essential,Non-essential
ENSMUSG00000071356,Non-essential,Non-essential
ENSMUSG00000027848,Non-essential,Non-essential
ENSMUSG00000057400,Non-essential,Non-essential
ENSMUSG00000026432,Non-essential,Non-essential
ENSMUSG00000051050,Non-essential,Non-essential
ENSMUSG00000030235,Non-essential,Non-essential
ENSMUSG00000040229,Non-essential,Non-essential
ENSMUSG00000044338,Non-essential,Essential
ENSMUSG00000028460,Non-essential,Non-essential
ENSMUSG00000038304,Non-essential,Non-essential
ENSMUSG00000031443,Non-essential,Essential
ENSMUSG00000028362,NA,Non-essential
ENSMUSG00000085957,Non-essential,Essential
ENSMUSG00000032591,Essential,Non-essential
ENSMUSG00000074115,Non-essential,Non-essential
ENSMUSG00000046080,Non-essential,Non-essential
ENSMUSG00000024411,Non-essential,Non-essential
ENSMUSG00000029273,Non-essential,Non-essential
ENSMUSG00000002664,Non-essential,Non-essential
ENSMUSG00000032948,Non-essential,NA
ENSMUSG00000071192,Non-essential,Non-essential
ENSMUSG00000050147,Non-essential,Non-essential
ENSMUSG00000004654,Non-essential,Non-essential
ENSMUSG00000027801,NA,Non-essential
ENSMUSG00000015316,Non-essential,Non-essential
ENSMUSG00000046974,Non-essential,Essential
ENSMUSG00000049685,Non-essential,Non-essential
ENSMUSG00000024578,Non-essential,Non-essential
ENSMUSG00000047293,Non-essential,Non-essential
ENSMUSG00000006469,Non-essential,Non-essential
ENSMUSG00000036594,NA,Non-essential
ENSMUSG00000075370,Non-essential,Non-essential
ENSMUSG00000024503,Non-essential,NA
ENSMUSG00000064215,Non-essential,Non-essential
ENSMUSG00000025494,Non-essential,Non-essential
ENSMUSG00000071553,Non-essential,NA
ENSMUSG00000020734,Non-essential,Non-essential
ENSMUSG00000028979,Non-essential,Non-essential
ENSMUSG00000031932,Non-essential,Non-essential
ENSMUSG00000025127,Non-essential,NA
ENSMUSG00000021803,Non-essential,Non-essential
ENSMUSG00000029915,Non-essential,Non-essential
ENSMUSG00000029656,Non-essential,Non-essential
ENSMUSG00000027863,Non-essential,Non-essential
ENSMUSG00000026368,Non-essential,Non-essential
ENSMUSG00000066361,Non-essential,Non-essential
ENSMUSG00000058046,Non-essential,Non-essential
ENSMUSG00000030167,Non-essential,Non-essential
ENSMUSG00000025774,Essential,Non-essential
ENSMUSG00000056492,Non-essential,NA
ENSMUSG00000027435,Non-essential,Non-essential
ENSMUSG00000025158,NA,NA
ENSMUSG00000039013,Non-essential,Non-essential
ENSMUSG00000052520,Non-essential,Non-essential
ENSMUSG00000030683,Non-essential,Non-essential
ENSMUSG00000040963,Non-essential,Non-essential
ENSMUSG00000063354,Essential,Essential
ENSMUSG00000036013,Non-essential,Non-essential
ENSMUSG00000022683,Non-essential,Non-essential
ENSMUSG00000038147,Non-essential,Non-essential
ENSMUSG00000029372,Non-essential,Non-essential
ENSMUSG00000019905,Non-essential,Non-essential
ENSMUSG00000060735,Non-essential,Non-essential
ENSMUSG00000066279,Non-essential,Non-essential
ENSMUSG00000030711,Non-essential,Non-essential
ENSMUSG00000020310,Non-essential,Non-essential
ENSMUSG00000029650,Non-essential,Non-essential
ENSMUSG00000030800,Non-essential,Essential
ENSMUSG00000033255,Non-essential,Non-essential
ENSMUSG00000027762,Non-essential,Non-essential
ENSMUSG00000029219,Non-essential,Non-essential
ENSMUSG00000054169,Non-essential,Non-essential
ENSMUSG00000026009,Non-essential,Non-essential
ENSMUSG00000031779,Non-essential,NA
ENSMUSG00000079017,Non-essential,Non-essential
ENSMUSG00000025091,Non-essential,Non-essential
ENSMUSG00000044014,Non-essential,Non-essential
ENSMUSG00000027221,Non-essential,Non-essential
ENSMUSG00000051207,NA,Non-essential
ENSMUSG00000103255,Non-essential,Non-essential
ENSMUSG00000074361,Non-essential,Non-essential
ENSMUSG00000043144,Non-essential,Non-essential
ENSMUSG00000021789,Non-essential,NA
ENSMUSG00000064039,Non-essential,Non-essential
ENSMUSG00000022579,Non-essential,Non-essential
ENSMUSG00000029718,Non-essential,Non-essential
ENSMUSG00000034833,Non-essential,Non-essential
ENSMUSG00000024673,Non-essential,Non-essential
ENSMUSG00000039518,Non-essential,Essential
ENSMUSG00000041423,Non-essential,Non-essential
ENSMUSG00000060807,Non-essential,Non-essential
ENSMUSG00000030292,Non-essential,Non-essential
ENSMUSG00000051504,Non-essential,Non-essential
ENSMUSG00000037129,Non-essential,Non-essential
ENSMUSG00000058914,Non-essential,Non-essential
ENSMUSG00000015966,Non-essential,Non-essential
ENSMUSG00000068008,Non-essential,Non-essential
ENSMUSG00000022667,Non-essential,Non-essential
ENSMUSG00000030046,Non-essential,Essential
ENSMUSG00000045733,Non-essential,Non-essential
ENSMUSG00000074359,Non-essential,Non-essential
ENSMUSG00000095304,Non-essential,Non-essential
ENSMUSG00000029386,Non-essential,Non-essential
ENSMUSG00000030157,Non-essential,Non-essential
ENSMUSG00000044819,Non-essential,Non-essential
ENSMUSG00000022225,Non-essential,Non-essential
ENSMUSG00000040552,Non-essential,Non-essential
