Gene,Essential CEG,Essential OEG
FBgn0086681,Non-essential,NA
FBgn0036352,Non-essential,NA
FBgn0037134,Non-essential,NA
FBgn0260770,Non-essential,NA
FBgn0035239,Non-essential,NA
FBgn0023534,Non-essential,NA
FBgn0030989,NA,Non-essential
FBgn0029697,Non-essential,NA
FBgn0035236,Non-essential,NA
FBgn0052536,Non-essential,NA
FBgn0036610,Non-essential,NA
FBgn0050340,Non-essential,NA
FBgn0039932,Non-essential,Essential
FBgn0036567,Non-essential,NA
FBgn0001269,Essential,NA
FBgn0032964,Non-essential,NA
FBgn0029568,Non-essential,NA
FBgn0033919,Non-essential,NA
FBgn0032867,Non-essential,NA
FBgn0260000,Non-essential,NA
FBgn0035982,Non-essential,NA
FBgn0015946,Non-essential,NA
FBgn0085477,Non-essential,NA
FBgn0031518,Non-essential,NA
FBgn0036471,Non-essential,NA
FBgn0028515,NA,NA
FBgn0039879,Non-essential,NA
FBgn0031619,Non-essential,NA
FBgn0010052,Non-essential,NA
FBgn0039766,Non-essential,NA
FBgn0033911,Non-essential,NA
FBgn0035510,NA,NA
FBgn0260480,Non-essential,NA
FBgn0030027,Non-essential,NA
FBgn0000355,Non-essential,NA
FBgn0020372,Non-essential,NA
FBgn0085447,Non-essential,NA
FBgn0032521,Non-essential,NA
FBgn0034097,Non-essential,NA
FBgn0035858,Non-essential,NA
FBgn0029751,Non-essential,NA
FBgn0051804,Non-essential,NA
FBgn0016031,Non-essential,NA
FBgn0039490,Non-essential,NA
FBgn0039718,Non-essential,NA
FBgn0016976,Non-essential,NA
FBgn0259215,Non-essential,NA
FBgn0032042,Non-essential,NA
FBgn0038701,Non-essential,NA
FBgn0036780,Non-essential,NA
FBgn0011277,Non-essential,NA
FBgn0031424,Non-essential,NA
FBgn0031849,Non-essential,NA
FBgn0058470,Non-essential,NA
FBgn0014019,NA,NA
FBgn0052450,Non-essential,NA
FBgn0032658,Non-essential,NA
FBgn0030311,Non-essential,NA
FBgn0039297,Non-essential,NA
FBgn0052452,Non-essential,NA
FBgn0052183,Non-essential,NA
FBgn0034197,Non-essential,NA
FBgn0259707,NA,NA
FBgn0040079,Non-essential,NA
FBgn0003450,Non-essential,NA
FBgn0034662,Non-essential,NA
FBgn0050044,Non-essential,NA
FBgn0033170,Essential,NA
FBgn0052029,Non-essential,NA
FBgn0039801,Non-essential,NA
FBgn0058160,NA,NA
FBgn0034322,Non-essential,NA
FBgn0030884,Non-essential,NA
FBgn0034438,Non-essential,NA
FBgn0031139,Non-essential,NA
FBgn0035719,Essential,NA
FBgn0038201,Non-essential,NA
FBgn0036447,Non-essential,NA
FBgn0036150,Non-essential,Non-essential
FBgn0035710,Non-essential,NA
FBgn0032109,NA,NA
FBgn0033133,Non-essential,NA
FBgn0039434,Non-essential,NA
FBgn0037238,Non-essential,NA
FBgn0034153,Non-essential,Non-essential
FBgn0259143,Non-essential,NA
FBgn0026309,NA,NA
FBgn0036984,Non-essential,NA
FBgn0038099,NA,NA
FBgn0004435,Non-essential,NA
FBgn0020399,Non-essential,NA
FBgn0037634,Non-essential,NA
FBgn0051533,Non-essential,NA
FBgn0036181,Non-essential,NA
FBgn0037584,Non-essential,NA
FBgn0053658,Non-essential,NA
FBgn0030091,Essential,NA
FBgn0034008,Non-essential,NA
FBgn0061196,Non-essential,NA
FBgn0034151,Non-essential,NA
FBgn0023407,Non-essential,NA
FBgn0014949,Non-essential,NA
FBgn0040251,Non-essential,NA
FBgn0030270,Non-essential,NA
FBgn0011293,Non-essential,NA
FBgn0031526,Non-essential,NA
FBgn0051404,Non-essential,NA
FBgn0038720,NA,NA
FBgn0029839,Non-essential,NA
FBgn0032654,Non-essential,NA
FBgn0034541,Non-essential,NA
FBgn0001150,Non-essential,NA
FBgn0052793,Non-essential,NA
FBgn0010877,Non-essential,NA
FBgn0052476,NA,NA
FBgn0036922,Non-essential,NA
FBgn0037415,Non-essential,NA
FBgn0035552,Non-essential,NA
FBgn0033138,Non-essential,NA
FBgn0051415,Non-essential,NA
FBgn0032563,Non-essential,NA
FBgn0031737,Non-essential,NA
FBgn0029817,Non-essential,NA
FBgn0036786,Non-essential,NA
FBgn0034473,Non-essential,NA
FBgn0031826,Non-essential,NA
FBgn0030537,Non-essential,NA
FBgn0045485,Non-essential,NA
FBgn0034803,Non-essential,NA
FBgn0036518,Non-essential,NA
FBgn0032700,Non-essential,NA
FBgn0032886,Non-essential,NA
FBgn0032175,NA,NA
FBgn0039443,Non-essential,NA
FBgn0036927,Non-essential,NA
FBgn0028517,Non-essential,NA
FBgn0039480,Non-essential,NA
FBgn0054034,Non-essential,NA
FBgn0028863,Non-essential,NA
FBgn0028708,Non-essential,NA
FBgn0040506,Non-essential,NA
FBgn0038654,Non-essential,NA
FBgn0039864,Non-essential,NA
FBgn0036248,Non-essential,NA
FBgn0015766,Non-essential,NA
FBgn0051036,Non-essential,NA
FBgn0029946,Non-essential,NA
FBgn0052813,Non-essential,Non-essential
FBgn0026144,Non-essential,NA
FBgn0031032,Non-essential,NA
FBgn0032039,Non-essential,NA
FBgn0036230,Non-essential,NA
FBgn0036501,Non-essential,NA
FBgn0030349,Non-essential,NA
FBgn0024807,Non-essential,NA
FBgn0259977,Non-essential,NA
FBgn0035779,Non-essential,NA
FBgn0030536,Non-essential,Non-essential
FBgn0030017,Non-essential,NA
FBgn0029658,Non-essential,NA
FBgn0052698,Non-essential,NA
FBgn0052425,Essential,NA
FBgn0029762,Non-essential,NA
FBgn0030792,Non-essential,NA
FBgn0052406,Non-essential,NA
FBgn0020414,Non-essential,NA
FBgn0036639,Non-essential,NA
FBgn0033296,Non-essential,NA
FBgn0036704,Non-essential,NA
FBgn0053296,Non-essential,NA
FBgn0031313,NA,NA
FBgn0039897,Non-essential,NA
FBgn0050042,Non-essential,NA
FBgn0033279,Non-essential,NA
FBgn0034082,Non-essential,NA
FBgn0005633,Non-essential,NA
FBgn0040877,Non-essential,NA
FBgn0033501,Non-essential,NA
FBgn0020299,Non-essential,NA
FBgn0032647,Non-essential,NA
FBgn0033278,Non-essential,NA
FBgn0038282,Non-essential,NA
FBgn0064912,Non-essential,NA
FBgn0035999,Non-essential,NA
FBgn0039161,Non-essential,NA
FBgn0033132,Non-essential,NA
FBgn0051867,Non-essential,NA
FBgn0037241,Non-essential,NA
FBgn0033359,Non-essential,NA
FBgn0053126,Non-essential,NA
FBgn0034758,Non-essential,NA
FBgn0032209,Non-essential,NA
FBgn0027578,Non-essential,NA
FBgn0037853,Non-essential,NA
FBgn0037336,Non-essential,NA
FBgn0039938,Non-essential,NA
FBgn0036062,Non-essential,NA
FBgn0033970,Non-essential,NA
FBgn0037849,Non-essential,NA
FBgn0053639,Non-essential,NA
FBgn0004511,Non-essential,NA
FBgn0037963,Non-essential,NA
FBgn0085476,Non-essential,NA
FBgn0000576,Non-essential,Essential
FBgn0043532,Non-essential,Non-essential
FBgn0051146,NA,NA
FBgn0037028,Non-essential,NA
FBgn0035802,Non-essential,NA
FBgn0053483,Non-essential,Non-essential
FBgn0035737,Non-essential,NA
FBgn0260776,NA,NA
FBgn0051805,Non-essential,NA
FBgn0031110,Non-essential,NA
FBgn0053993,Non-essential,NA
FBgn0035904,Non-essential,NA
FBgn0038842,Non-essential,NA
FBgn0051954,Non-essential,NA
FBgn0052269,Non-essential,NA
FBgn0031609,Non-essential,NA
FBgn0085199,Non-essential,NA
FBgn0051324,Non-essential,NA
FBgn0039461,Non-essential,NA
FBgn0051017,Non-essential,NA
FBgn0053207,Non-essential,NA
FBgn0051680,Non-essential,NA
FBgn0031065,Non-essential,NA
FBgn0003515,Non-essential,NA
FBgn0031270,Non-essential,NA
FBgn0085413,Non-essential,NA
FBgn0015571,Non-essential,NA
FBgn0035490,Non-essential,NA
FBgn0040989,Non-essential,NA
FBgn0053667,Non-essential,NA
FBgn0037144,Non-essential,NA
FBgn0029705,Non-essential,NA
FBgn0038398,Non-essential,NA
FBgn0029507,Non-essential,NA
FBgn0038682,Non-essential,NA
FBgn0001316,Non-essential,NA
FBgn0051523,Essential,NA
FBgn0030283,Non-essential,NA
FBgn0036469,Non-essential,NA
FBgn0053147,Non-essential,NA
FBgn0037521,Non-essential,NA
FBgn0035468,Non-essential,NA
FBgn0034327,Non-essential,NA
FBgn0032693,Non-essential,NA
FBgn0053120,Non-essential,NA
FBgn0004595,Non-essential,Essential
FBgn0036585,Non-essential,NA
FBgn0038149,Non-essential,NA
FBgn0030642,Non-essential,NA
FBgn0259226,Non-essential,NA
FBgn0050148,Non-essential,NA
FBgn0051626,Non-essential,NA
FBgn0033744,Essential,NA
FBgn0030594,Non-essential,NA
FBgn0034184,Non-essential,NA
FBgn0036618,Non-essential,NA
FBgn0051086,Non-essential,NA
FBgn0039041,Non-essential,NA
FBgn0003067,Non-essential,NA
FBgn0259149,Non-essential,NA
FBgn0036046,Non-essential,NA
FBgn0040514,Non-essential,NA
FBgn0033438,Non-essential,NA
FBgn0000320,Non-essential,NA
FBgn0053998,Non-essential,NA
FBgn0030830,Non-essential,NA
FBgn0085296,Non-essential,NA
FBgn0005672,Non-essential,NA
FBgn0010385,Non-essential,NA
FBgn0030376,Non-essential,NA
FBgn0028543,Non-essential,NA
FBgn0000567,Essential,Essential
FBgn0040814,Non-essential,NA
FBgn0032845,Non-essential,NA
FBgn0035699,Non-essential,NA
FBgn0086778,Non-essential,NA
FBgn0039675,Non-essential,NA
FBgn0024897,Non-essential,NA
FBgn0028331,Essential,NA
FBgn0039316,Non-essential,NA
FBgn0035439,Non-essential,NA
FBgn0032269,Non-essential,NA
FBgn0086348,Non-essential,NA
FBgn0003867,Non-essential,NA
FBgn0053125,Non-essential,NA
FBgn0034506,Non-essential,NA
FBgn0038498,Non-essential,NA
FBgn0031201,Non-essential,NA
FBgn0038815,Essential,NA
FBgn0035360,Non-essential,NA
FBgn0030438,Non-essential,NA
FBgn0033809,Non-essential,NA
FBgn0033928,Non-essential,NA
FBgn0021738,Non-essential,NA
FBgn0036948,Non-essential,NA
FBgn0034328,Non-essential,NA
FBgn0040098,Non-essential,NA
FBgn0003979,Non-essential,NA
FBgn0037282,Non-essential,NA
FBgn0028644,Non-essential,NA
FBgn0035400,NA,NA
FBgn0051665,Non-essential,NA
FBgn0034321,Non-essential,NA
FBgn0010240,Non-essential,NA
FBgn0023001,Non-essential,NA
FBgn0031412,Non-essential,NA
FBgn0031249,Non-essential,NA
FBgn0032740,Non-essential,NA
FBgn0036793,Non-essential,NA
FBgn0041713,Non-essential,NA
FBgn0032684,Non-essential,NA
FBgn0053516,Non-essential,NA
FBgn0037941,Non-essential,NA
FBgn0028572,Non-essential,NA
FBgn0259700,Non-essential,NA
FBgn0038143,Non-essential,NA
FBgn0035440,Non-essential,NA
FBgn0036436,Non-essential,NA
FBgn0038147,Non-essential,NA
FBgn0015586,Non-essential,NA
FBgn0023130,Non-essential,NA
FBgn0034490,Non-essential,NA
FBgn0003089,Non-essential,NA
FBgn0031564,Non-essential,NA
FBgn0036738,Non-essential,NA
FBgn0035069,Non-essential,NA
FBgn0031413,Non-essential,NA
FBgn0004841,Non-essential,NA
FBgn0034383,Non-essential,NA
FBgn0038592,Non-essential,NA
FBgn0036956,Non-essential,NA
FBgn0032538,Non-essential,NA
FBgn0030589,Non-essential,NA
FBgn0038837,Non-essential,NA
FBgn0039770,Non-essential,NA
FBgn0033058,Non-essential,NA
FBgn0035780,NA,NA
FBgn0259699,Non-essential,NA
FBgn0053769,Non-essential,NA
FBgn0038642,Non-essential,NA
FBgn0039235,Non-essential,NA
FBgn0038097,Non-essential,NA
FBgn0031702,Non-essential,Non-essential
FBgn0050099,Non-essential,NA
FBgn0037078,Non-essential,NA
FBgn0034687,Non-essential,NA
FBgn0034076,Non-essential,NA
FBgn0038886,Non-essential,NA
FBgn0035260,Non-essential,NA
FBgn0035430,Non-essential,NA
FBgn0035931,Non-essential,NA
FBgn0004880,Essential,NA
FBgn0040297,Non-essential,NA
FBgn0052939,Non-essential,NA
FBgn0052037,Non-essential,NA
FBgn0036177,Non-essential,NA
FBgn0032491,Non-essential,NA
FBgn0034833,Non-essential,NA
FBgn0050048,Non-essential,NA
FBgn0035282,Non-essential,NA
FBgn0052564,Non-essential,NA
FBgn0040784,Non-essential,NA
FBgn0034022,Non-essential,NA
FBgn0032318,Non-essential,NA
FBgn0031732,Non-essential,NA
FBgn0040553,Non-essential,NA
FBgn0034286,Non-essential,NA
FBgn0260440,Non-essential,NA
FBgn0036491,Non-essential,NA
FBgn0034730,Non-essential,NA
FBgn0037409,Non-essential,Non-essential
FBgn0032421,Non-essential,NA
FBgn0037106,Non-essential,NA
FBgn0259246,Non-essential,NA
FBgn0050054,NA,NA
FBgn0034392,Non-essential,NA
FBgn0051815,Non-essential,NA
FBgn0030319,Non-essential,NA
FBgn0026064,Non-essential,NA
FBgn0036320,Non-essential,NA
FBgn0039054,Non-essential,NA
FBgn0038481,Non-essential,NA
FBgn0051200,Non-essential,NA
FBgn0013771,Non-essential,Non-essential
FBgn0033721,Non-essential,NA
FBgn0036036,Non-essential,NA
FBgn0038881,Non-essential,NA
FBgn0033321,Non-essential,NA
FBgn0031800,Non-essential,NA
FBgn0036727,Non-essential,NA
FBgn0037429,Non-essential,NA
FBgn0031023,Essential,NA
FBgn0050103,Non-essential,NA
FBgn0085376,Non-essential,NA
FBgn0003882,Non-essential,NA
FBgn0036796,Non-essential,NA
FBgn0030622,Non-essential,NA
FBgn0032751,Non-essential,NA
FBgn0085421,Non-essential,NA
FBgn0030586,Non-essential,NA
FBgn0024984,Non-essential,NA
FBgn0036178,Non-essential,NA
FBgn0038494,Non-essential,NA
FBgn0031033,Non-essential,NA
FBgn0260436,Non-essential,NA
FBgn0035522,Non-essential,NA
FBgn0028990,Non-essential,NA
FBgn0053920,Non-essential,Non-essential
FBgn0037295,Non-essential,NA
FBgn0030603,Non-essential,NA
FBgn0000448,Essential,NA
FBgn0035010,Non-essential,NA
FBgn0051898,Non-essential,NA
FBgn0050177,Non-essential,NA
FBgn0038523,Non-essential,NA
FBgn0030763,Non-essential,NA
FBgn0250815,Non-essential,NA
FBgn0050203,Non-essential,NA
FBgn0030684,Non-essential,NA
FBgn0038606,Non-essential,NA
FBgn0002577,Non-essential,NA
FBgn0028965,Non-essential,NA
FBgn0038611,Non-essential,NA
FBgn0036619,Non-essential,NA
FBgn0034323,Non-essential,NA
FBgn0039431,Non-essential,NA
FBgn0035031,Non-essential,NA
FBgn0032753,Non-essential,NA
FBgn0026314,Non-essential,NA
FBgn0033872,Non-essential,NA
FBgn0035743,Non-essential,NA
FBgn0030846,Non-essential,NA
FBgn0034776,Non-essential,NA
FBgn0050272,Non-essential,NA
FBgn0028948,Non-essential,NA
FBgn0085315,Non-essential,NA
FBgn0003863,Non-essential,NA
FBgn0036851,Non-essential,NA
FBgn0000028,Non-essential,NA
FBgn0250836,Non-essential,NA
FBgn0031034,Non-essential,NA
FBgn0032871,Non-essential,NA
FBgn0040341,Non-essential,NA
FBgn0003390,Non-essential,NA
FBgn0037140,Non-essential,NA
FBgn0053093,Non-essential,NA
FBgn0030508,Non-essential,Non-essential
FBgn0013467,Essential,NA
FBgn0028936,Non-essential,NA
FBgn0054045,Non-essential,NA
FBgn0050067,Non-essential,NA
FBgn0037240,Non-essential,Essential
FBgn0053664,Non-essential,NA
FBgn0261360,Non-essential,NA
FBgn0025525,Non-essential,NA
FBgn0034761,Non-essential,NA
FBgn0053258,Non-essential,NA
FBgn0038525,NA,NA
FBgn0261393,Non-essential,NA
FBgn0260434,Non-essential,NA
FBgn0051675,Non-essential,NA
FBgn0031168,Non-essential,NA
FBgn0031554,Non-essential,NA
FBgn0029893,Non-essential,NA
FBgn0085352,Non-essential,NA
FBgn0035550,Non-essential,NA
FBgn0031558,Non-essential,NA
FBgn0032260,Non-essential,NA
FBgn0028980,Non-essential,NA
FBgn0035313,NA,NA
FBgn0000038,Non-essential,Essential
FBgn0053477,Non-essential,NA
FBgn0038405,Non-essential,NA
FBgn0087007,Non-essential,NA
FBgn0038652,Non-essential,NA
FBgn0036789,Non-essential,NA
FBgn0037976,Non-essential,NA
FBgn0025613,Non-essential,NA
FBgn0038449,Non-essential,NA
FBgn0035315,Non-essential,NA
FBgn0064123,Non-essential,NA
FBgn0260233,Non-essential,NA
FBgn0030159,Non-essential,NA
FBgn0038318,Non-essential,NA
FBgn0000206,Non-essential,NA
FBgn0000179,Non-essential,Essential
FBgn0033355,Non-essential,NA
FBgn0038714,Non-essential,NA
FBgn0051741,Non-essential,NA
FBgn0040350,Non-essential,NA
FBgn0260026,Non-essential,NA
FBgn0035097,Non-essential,NA
FBgn0038542,Non-essential,NA
FBgn0033158,Non-essential,NA
FBgn0038967,Essential,NA
FBgn0031426,Non-essential,NA
FBgn0037174,Non-essential,NA
FBgn0032143,Non-essential,NA
FBgn0250842,Non-essential,NA
FBgn0038959,Non-essential,NA
FBgn0038353,Non-essential,NA
FBgn0086673,Non-essential,NA
FBgn0043903,Non-essential,NA
FBgn0034204,Non-essential,NA
FBgn0030913,Non-essential,NA
FBgn0002440,Non-essential,NA
FBgn0031514,Non-essential,NA
FBgn0004575,Non-essential,NA
FBgn0035538,Non-essential,NA
FBgn0050036,Non-essential,Non-essential
FBgn0033723,Non-essential,NA
FBgn0037885,Non-essential,NA
FBgn0035012,Non-essential,NA
FBgn0026563,Non-essential,NA
FBgn0033913,NA,NA
FBgn0038053,Non-essential,NA
FBgn0031973,Non-essential,NA
FBgn0040091,Non-essential,NA
FBgn0036731,Non-essential,NA
FBgn0032125,Non-essential,NA
FBgn0034959,Non-essential,NA
FBgn0029524,Non-essential,NA
FBgn0041709,Non-essential,NA
FBgn0035553,Non-essential,NA
FBgn0032399,Non-essential,NA
FBgn0032312,Non-essential,NA
FBgn0036364,Non-essential,NA
FBgn0052647,Non-essential,NA
FBgn0031683,Non-essential,NA
FBgn0085250,Non-essential,NA
FBgn0000018,Non-essential,NA
FBgn0011581,Non-essential,NA
FBgn0052299,Non-essential,NA
FBgn0029768,Non-essential,Non-essential
FBgn0033234,Non-essential,NA
FBgn0065109,Non-essential,NA
FBgn0050265,Non-essential,NA
FBgn0027528,Non-essential,NA
FBgn0040092,Non-essential,NA
FBgn0034229,Non-essential,NA
FBgn0085234,Non-essential,NA
FBgn0032406,Non-essential,NA
FBgn0028884,Non-essential,NA
FBgn0040849,Non-essential,NA
FBgn0034288,Non-essential,NA
FBgn0051619,Non-essential,NA
FBgn0043069,Non-essential,NA
FBgn0050050,Non-essential,NA
FBgn0033502,Non-essential,NA
FBgn0035824,Non-essential,NA
FBgn0259969,Non-essential,NA
FBgn0031130,Non-essential,NA
FBgn0030167,Non-essential,NA
FBgn0024293,Non-essential,NA
FBgn0034684,Non-essential,NA
FBgn0052365,Essential,NA
FBgn0037417,Non-essential,NA
FBgn0036681,Non-essential,NA
FBgn0083970,Non-essential,NA
FBgn0067312,Non-essential,NA
FBgn0037832,Non-essential,NA
FBgn0033728,Non-essential,NA
FBgn0039593,Non-essential,NA
FBgn0052846,Non-essential,NA
FBgn0036999,Non-essential,NA
FBgn0259823,Non-essential,NA
FBgn0020765,Non-essential,NA
FBgn0051436,Non-essential,NA
FBgn0016122,Non-essential,NA
FBgn0040365,Non-essential,NA
FBgn0038431,Non-essential,NA
FBgn0083978,Non-essential,NA
FBgn0052227,Non-essential,NA
FBgn0039437,Non-essential,NA
FBgn0039440,Non-essential,NA
FBgn0003378,Non-essential,NA
FBgn0035906,Non-essential,NA
FBgn0017561,Non-essential,NA
FBgn0052803,Non-essential,NA
FBgn0038134,Non-essential,NA
FBgn0035686,Non-essential,NA
FBgn0030105,Non-essential,NA
FBgn0036022,Non-essential,NA
FBgn0051088,NA,NA
FBgn0031195,Non-essential,NA
FBgn0038980,Non-essential,NA
FBgn0038694,Non-essential,NA
FBgn0052248,Non-essential,NA
FBgn0053978,Non-essential,NA
FBgn0085384,Non-essential,NA
FBgn0029716,NA,NA
FBgn0020509,Non-essential,NA
FBgn0051798,Non-essential,Non-essential
FBgn0032131,Non-essential,Non-essential
FBgn0028943,Non-essential,NA
FBgn0034499,Non-essential,NA
FBgn0259714,Non-essential,NA
FBgn0034027,Non-essential,NA
FBgn0035475,Essential,NA
FBgn0260753,Non-essential,NA
FBgn0038566,Non-essential,NA
FBgn0051423,Non-essential,NA
FBgn0039616,Non-essential,NA
FBgn0053322,Non-essential,NA
FBgn0051103,Non-essential,NA
FBgn0015583,Non-essential,Non-essential
FBgn0085232,Non-essential,NA
FBgn0029930,Non-essential,NA
FBgn0038450,Non-essential,NA
FBgn0038128,Non-essential,Essential
FBgn0259213,Non-essential,NA
FBgn0039495,Non-essential,NA
FBgn0037577,Non-essential,NA
FBgn0034666,Non-essential,NA
FBgn0038211,Non-essential,NA
FBgn0260007,Non-essential,NA
FBgn0085253,Non-essential,NA
FBgn0020416,Non-essential,NA
FBgn0052791,Essential,NA
FBgn0031747,Non-essential,NA
FBgn0036139,Non-essential,NA
FBgn0031976,Non-essential,NA
FBgn0001253,Non-essential,NA
FBgn0030880,Non-essential,NA
FBgn0051974,Non-essential,NA
FBgn0040253,Non-essential,NA
FBgn0024944,Non-essential,NA
FBgn0030979,Non-essential,NA
FBgn0035545,Non-essential,NA
FBgn0083985,Non-essential,NA
FBgn0085334,NA,NA
FBgn0259236,Non-essential,NA
FBgn0260499,Non-essential,NA
FBgn0051198,Non-essential,NA
FBgn0034462,Non-essential,NA
FBgn0035023,Non-essential,NA
FBgn0003358,Non-essential,NA
FBgn0259918,Non-essential,NA
FBgn0051337,Non-essential,NA
FBgn0050106,Non-essential,NA
FBgn0259926,Non-essential,NA
FBgn0038912,Non-essential,Non-essential
FBgn0030040,Non-essential,NA
FBgn0031718,Non-essential,NA
FBgn0030409,Non-essential,Non-essential
FBgn0037230,Non-essential,NA
FBgn0000360,Non-essential,NA
FBgn0037724,Non-essential,NA
FBgn0038819,Non-essential,NA
FBgn0031721,Non-essential,NA
FBgn0030161,Non-essential,NA
FBgn0051660,Non-essential,NA
FBgn0024963,Non-essential,NA
FBgn0083950,Non-essential,NA
FBgn0036834,Non-essential,NA
FBgn0029700,Non-essential,NA
FBgn0029851,Non-essential,NA
FBgn0040828,Non-essential,NA
FBgn0038533,Non-essential,NA
FBgn0050115,Non-essential,NA
FBgn0039873,Non-essential,NA
FBgn0085411,Non-essential,NA
FBgn0051016,Non-essential,NA
FBgn0036198,Non-essential,NA
FBgn0030859,Non-essential,NA
FBgn0004781,Non-essential,NA
FBgn0037993,Non-essential,NA
FBgn0050296,Non-essential,NA
FBgn0051287,Non-essential,NA
FBgn0038439,Non-essential,Non-essential
FBgn0050487,NA,NA
FBgn0037014,Non-essential,NA
FBgn0033602,Essential,NA
FBgn0038203,Non-essential,NA
FBgn0260644,Non-essential,NA
FBgn0053641,Non-essential,NA
FBgn0027556,Non-essential,NA
FBgn0046687,Non-essential,NA
FBgn0002931,Non-essential,NA
FBgn0035186,Non-essential,NA
FBgn0034471,Non-essential,NA
FBgn0035661,Non-essential,NA
FBgn0028494,Non-essential,NA
FBgn0029723,Non-essential,NA
FBgn0052192,Non-essential,NA
FBgn0062565,Non-essential,NA
FBgn0260451,Non-essential,NA
FBgn0031945,Non-essential,NA
FBgn0001967,Non-essential,NA
FBgn0024189,Essential,NA
FBgn0039684,Non-essential,NA
FBgn0085374,Non-essential,NA
FBgn0039059,Non-essential,NA
FBgn0000092,Non-essential,NA
FBgn0052829,Non-essential,NA
FBgn0052645,Non-essential,NA
FBgn0040397,Non-essential,NA
FBgn0029702,Non-essential,NA
FBgn0032281,Non-essential,NA
FBgn0032709,Non-essential,NA
FBgn0052679,Non-essential,NA
FBgn0058263,Non-essential,NA
FBgn0052591,Non-essential,NA
FBgn0012344,Non-essential,NA
FBgn0039048,Non-essential,NA
FBgn0035022,Non-essential,NA
FBgn0030014,Non-essential,NA
FBgn0051321,Non-essential,NA
FBgn0086608,Non-essential,NA
FBgn0039883,Non-essential,NA
FBgn0035926,Non-essential,NA
FBgn0030926,Non-essential,Non-essential
FBgn0026077,Non-essential,NA
FBgn0259998,Non-essential,NA
FBgn0031372,Non-essential,NA
FBgn0035907,Non-essential,NA
FBgn0038067,Non-essential,Non-essential
FBgn0029831,Non-essential,NA
FBgn0036229,Non-essential,NA
FBgn0085410,Non-essential,NA
FBgn0000056,Non-essential,NA
FBgn0029649,Non-essential,NA
FBgn0004370,Non-essential,NA
FBgn0051636,Non-essential,NA
FBgn0030947,Non-essential,NA
FBgn0038236,Non-essential,NA
FBgn0027929,Non-essential,NA
FBgn0086900,Non-essential,NA
FBgn0053645,Non-essential,NA
FBgn0036757,Non-essential,NA
FBgn0000439,Non-essential,Essential
FBgn0035267,Non-essential,NA
FBgn0030310,Non-essential,NA
